ONS.ID,Constituency,Nation,Region,2010.winner,2015.winner,2017.winner,2019.winner,Result.,Runner.up,Majority.2017,Majority.simple,Con.2019,Lab.2019,LDem.2019,Brex.2019,Grn.2019,SNP.2019,PC.2019,UKIP.2019,DUP.2019,SF.2019,SDLP.2019,UUP.2019,Alli.2019,Ind.2019,Oth...Ind,Oth...Ind.1,Turnout.2019,Turnout.2017,Turnout.2015,Turnout.2010,Winner.pct.2019,Runner.up.pct.2019,Con.pct.2019,Lab.pct.2019,LDem.pct.2019,Brex.pct.2019,Grn.pct.2019,SNP.pct.2019,PC.pct.2019,UKIP.pct.2019,DUP.pct.2019,SF.pct.2019,SDLP.pct.2019,UUP.pct.2019,Alli.pct.2019,Ind.pct.2019,Oth...Ind.2,Oth...Ind.3,Con.pct.change.2019,Lab.pct.change.2019,LDem.pct.change.2019,Brex.pct.change.2019,Grn.pct.change.2019,SNP.pct.change.2019,PC.pct.change.2019,UKIP.pct.change.2019,DUP.pct.change.2019,SF.pct.change.2019,SDLP.pct.change.2019,UUP.pct.change.2019,Alli.pct.change.2019,Ind.pct.change.2019,Oth...Ind.4,Oth...Ind.5,1st.place.2017,2nd.place.2017,Con.2017,Lab.2017,LDem.2017,Grn.2017,SNP.2017,PC.2017,UKIP.2017,DUP.2017,SF.2017,SDLP.2017,UUP.2017,Alli.2017,Oth.2017,Con.2015,Lab.2015,LDem.2015,Grn.2015,SNP.2015,PC.2015,UKIP.2015,Oth.2015,leave.vote.pct.2016,pct.18.29,pct.30.44 ,pct.45.64 ,pct.65plus ,born.in.EU.pct ,no.qualifications.pct ,with.degree.pct ,fulltime.students.pct ,student.households.pct ,pct.hhs.2plus.deprivational.indicators ,White.pct ,Mixed.pct ,Indian.pct ,Pakistani.pct ,Bangladeshi.pct ,Chinese.pct ,Other Asian.pct ,Black.pct ,Arab.pct ,Other.pct ,Christian.pct ,Buddhist.pct ,Hindu.pct ,Jewish.pct ,Muslim.pct ,Sikh.pct ,No.religion.pct ,pct.agriculture ,pct.mining ,pct.manufacturing,pct.construction ,pct.wholesale ,pct.transport ,pct.accommodation ,pct.communication ,pct.finance ,pct.real.estate ,pct.professionals ,pct.education ,pct.social work
N06000011,Newry and Armagh,NI,NI,,,SF,SF,hold,DUP,NA,NA,0,0,0,0,0,0,0,0,11000,20287,9449,4204,4211,1628,0,0,62.5,68.5,NA,NA,40,NA,0,0,0,0,0,0,0,0,21.7,40,18.6,8.3,8.3,3.2,0,0,0,0,0,0,0,0,0,0,-2.9,-7.9,1.7,0,6,0,0,0,SF,DUP,NA,NA,NA,NA,NA,NA,NA,24.6,47.9,16.9,8.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E14000835,Newton Abbot,ENG,SW,Con,Con,Con,Con,hold,LDem,33.3,33.3,29190,9329,11689,0,1508,0,0,0,0,0,0,0,0,840,0,0,72.5,72,69.1,69.6,55.5,22.2,55.5,17.8,22.2,0,2.9,0,0,0,0,0,0,0,0,1.6,0,0,0,-4.4,1.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,55.5,22.2,20.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3,9.8,23.9,4.6,NA,NA,14,0.5,56.1,12,16.7,29.2,23.4,3.6,22.5,12.7,5.5,0,23.6,98.2,0.7,0.2,0,0.1,0.3,0.2,0.1,0,0.1,62.4,0.3,0.1,0.1,0.2,0,28.2,1.1,0.5,6.7,9.5,18.4,4.2,6.6,2,2.1,1.6,5.7,9.5,15.4
E14000836,"Normanton, Pontefract and Castleford",ENG,YH,Lab,Lab,Lab,Lab,hold,Con,29.5,11.2,17021,18297,3147,8032,0,0,0,0,0,0,0,0,0,0,0,1762,57.1,60.3,55.6,56.2,37.9,35.3,35.3,37.9,6.5,16.6,0,0,0,0,0,0,0,0,0,0,0,3.7,5.3,-21.6,5.1,16.6,0,0,0,-6.2,0,0,0,0,0,0,0,0,Lab,Con,30,59.5,1.4,NA,NA,NA,6.2,NA,NA,NA,NA,NA,2.9,20.8,54.9,2.9,NA,NA,NA,21.3,NA,70.8,15.4,19.9,26.9,16.7,3.9,34,6.9,5.1,0,32.8,97.5,0.7,0.3,0.3,0,0.3,0.3,0.5,0.1,0.1,68.2,0.1,0.1,0,0.5,0.1,24.2,0.3,0.7,13.8,8.2,20.2,6.2,5,1.7,3.4,1.4,3.4,7.3,12.1
N06000012,North Antrim,NI,NI,,,DUP,DUP,hold,UUP,NA,NA,0,0,0,0,0,0,0,0,20860,5632,2943,8139,6231,246,0,0,57.1,64.1,NA,NA,47.4,NA,0,0,0,0,0,0,0,0,47.4,12.8,6.7,18.5,14.1,0.6,0,0,0,0,0,0,0,0,0,0,-11.5,-3.5,1.4,11.3,8.5,0,0,0,DUP,SF,NA,NA,NA,NA,NA,NA,NA,58.9,16.3,5.3,7.2,5.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S14000048,North Ayrshire and Arran,SCO,SCO,Lab,SNP,SNP,SNP,hold,Con,7.7,18.1,14855,6702,2107,0,114,23376,0,0,0,0,0,0,0,0,0,0,65.5,64.8,71.1,61.5,49.6,31.5,31.5,14.2,4.5,0,0.2,49.6,0,0,0,0,0,0,0,0,0,0,0.3,-13.3,2.1,0,0.2,10.7,0,0,0,0,0,0,0,0,0,0,SNP,Con,31.2,27.5,2.4,NA,38.9,NA,NA,NA,NA,NA,NA,NA,NA,14.8,28,1.7,NA,53.2,NA,2.4,NA,42.3,13,18.1,29.2,19.8,2.2,30.1,NA,7,0,NA,99.1,NA,0.2,0.1,0,0.2,0.1,NA,0,0,59.7,0.2,0,0,0.1,0.1,32.5,1.4,0.8,9.4,8.6,14.4,5.6,6.4,2.4,2.9,1,3.7,8.1,16.5
E14000837,North Cornwall,ENG,SW,LDem,Con,Con,Con,hold,LDem,14.1,28.5,30671,4516,15919,0,0,0,0,0,0,0,0,0,0,0,0,572,73.9,74,71.8,68.2,59.4,30.8,59.4,8.7,30.8,0,0,0,0,0,0,0,0,0,0,0,0,1.1,8.7,-3.4,-5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Con,LD,50.7,12.1,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,45,5.4,31.2,4.3,NA,NA,12.7,1.4,60.3,11.7,17.1,28.9,23,4.3,24.2,11.5,5.4,0,24.8,98.4,0.7,0.1,0,0.1,0.1,0.3,0.1,0,0.1,61.7,0.3,0.1,0.1,0.1,0,28.5,5.4,0.5,9.6,9.9,17.8,3.3,10,1.4,1.4,1.2,4.6,8.6,11.3
E14000838,North Devon,ENG,SW,LDem,Con,Con,Con,hold,LDem,7.8,26.7,31479,5097,16666,0,1759,0,0,0,0,0,0,0,0,580,0,0,73.3,73.5,70,68.9,56.6,30,56.6,9.2,30,0,3.2,0,0,0,0,0,0,0,0,1,0,0,10.8,-3.5,-8,0,1.8,0,0,-2.1,0,0,0,0,0,0,0,0,Con,LD,45.8,12.7,38,1.4,NA,NA,2.1,NA,NA,NA,NA,NA,NA,42.7,7.1,29.4,5.8,NA,NA,14.8,0.3,57,12.2,17.3,28.4,22.2,3.9,24.1,11.5,5.4,0,23.6,98,0.8,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.1,61.3,0.3,0.1,0.1,0.3,0.1,28.8,4.3,0.1,10.9,8.5,17.1,2.9,9.8,1.4,1.4,1.3,4.3,9,13.1
E14000839,North Dorset,ENG,SW,Con,Con,Con,Con,hold,LDem,46.3,43.3,35705,6737,11404,0,2261,0,0,0,0,0,0,0,0,0,0,0,73.9,73,71.6,73.5,63.6,20.3,63.6,12,20.3,0,4,0,0,0,0,0,0,0,0,0,0,0,-1.3,-6.6,6.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,64.9,18.6,13.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6,9,11.7,5.7,NA,NA,17.1,NA,56.4,11.3,17.6,28.5,21.6,5.4,19.7,14.4,5.6,0,18.2,97.9,0.8,0.2,0,0.2,0.2,0.5,0.2,0,0.1,66.8,0.3,0.3,0.1,0.3,0,23.7,3.5,0.1,10.1,9.5,15.3,3.3,4,2.6,3,1.8,5.5,11.2,10.5
N06000013,North Down,NI,NI,,,Ind,Alli,gain,DUP,NA,NA,1959,0,0,0,0,0,0,0,15390,0,0,4936,18358,0,0,0,60.6,60.9,NA,NA,45.2,NA,4.8,0,0,0,0,0,0,0,37.9,0,0,12.1,45.2,0,0,0,2.4,0,0,0,-6.5,0,0,0,-0.2,-1.4,-1,12.1,35.9,0,0,0,Ind,DUP,2.4,NA,NA,6.5,NA,NA,NA,38.1,1.4,1,NA,9.3,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E14000840,North Durham,ENG,NE,Lab,Lab,Lab,Lab,hold,Con,29.9,28.3,13897,18639,2879,4693,1126,0,0,0,0,0,0,0,0,961,0,0,63.2,64.6,61.4,60.6,44.2,32.9,32.9,44.2,6.8,11.1,2.7,0,0,0,0,0,0,0,0,2.3,0,0,2.9,-15.7,2.2,11.1,2.7,0,0,-5.6,0,0,0,0,0,0,0,0,Lab,Con,30,59.9,4.6,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,20.9,54.9,5.1,3.1,NA,NA,16,NA,60.1,13.9,19.3,28.5,18.1,1.8,27.3,10.2,6.1,0.2,29,98.6,0.5,0.2,0.1,0.1,0.2,0.2,0.1,0,0,70.6,0.1,0.1,0,0.3,0.1,22.7,0.3,0.2,12.2,8.4,16.7,5.1,5.1,2.1,2.6,1.3,3.8,8.8,13.1
E14000841,North East Bedfordshire,ENG,EAST,Con,Con,Con,Con,hold,Lab,32.4,37.3,38443,14160,7999,0,1891,0,0,0,0,0,0,0,0,2525,0,0,71.7,73.4,70.2,71.2,59.1,21.8,59.1,21.8,12.3,0,2.9,0,0,0,0,0,0,0,0,3.9,0,0,-1.8,-6.7,6.5,0,1,0,0,-3,0,0,0,0,0,0,0,0,Con,Lab,60.9,28.5,5.8,1.9,NA,NA,3,NA,NA,NA,NA,NA,NA,59.5,15.8,5.8,4.3,NA,NA,14.6,NA,53.3,11.7,21.1,28.4,16.3,5.3,18,17.3,5.9,0,16.7,94.1,1.9,1.3,0.2,0.2,0.4,0.6,1.1,0.1,0.2,62.7,0.3,0.5,0.1,0.6,0.7,27.9,1.2,0.1,10.2,9.6,16.2,4.4,3.4,4.6,3.3,1.5,7.4,10.7,10.4
E14000842,North East Cambridgeshire,ENG,EAST,Con,Con,Con,Con,hold,Lab,39.9,56.6,38423,8430,4298,0,1813,0,0,0,0,0,0,0,0,0,0,0,63.3,63.1,62.4,71.4,72.5,15.9,72.5,15.9,8.1,0,3.4,0,0,0,0,0,0,0,0,0,0,0,8.1,-8.6,3.6,0,1.5,0,0,-4.1,0,0,0,0,0,0,0,0,Con,Lab,64.4,24.5,4.5,1.9,NA,NA,4.1,NA,NA,NA,NA,NA,0.5,55.1,14.4,4.5,3.5,NA,NA,22.5,NA,69.4,13.6,19.1,27.2,19.7,11.1,30.2,6.9,5.1,0,28.1,97.2,1,0.4,0.1,0.1,0.2,0.4,0.5,0,0.2,65.6,0.2,0.2,0.1,0.4,0.1,25.7,3.3,0.1,15,9.8,17.1,5.6,3.4,2.2,2.2,1.2,4.6,7.7,10.9
E14000843,North East Derbyshire,ENG,EM,Lab,Lab,Con,Con,hold,Lab,5.7,26.2,28897,16021,3021,0,1278,0,0,0,0,0,0,0,0,0,0,0,68,69.9,67.1,65.8,58.7,32.6,58.7,32.6,6.1,0,2.6,0,0,0,0,0,0,0,0,0,0,0,9.5,-10.9,3.3,0,1.2,0,0,-3.1,0,0,0,0,0,0,0,0,Con,Lab,49.2,43.5,2.8,1.4,NA,NA,3.1,NA,NA,NA,NA,NA,NA,36.7,40.6,4.2,2.2,NA,NA,15.9,0.3,62.2,12.1,18.4,29.4,21,1.9,26.4,11,5.6,0,25.8,98.1,0.8,0.3,0.1,0.1,0.2,0.2,0.2,0,0.1,67.2,0.1,0.1,0,0.3,0.1,24.9,0.8,0.3,13,9.5,17.6,4.5,4.6,2.6,2.9,1.4,5,9.5,13.2
S14000049,North East Fife,SCO,SCO,LDem,SNP,LDem,LDem,hold,SNP,0,2.9,5961,1707,19763,0,0,18447,0,0,0,0,0,0,0,0,0,0,75.3,71.3,73,63.6,43.1,40.2,13,3.7,43.1,0,0,40.2,0,0,0,0,0,0,0,0,0,0,-11.1,-5.9,10.2,0,0,7.3,0,0,0,0,0,0,0,0,0,0,LDem,LD,24.1,9.6,32.9,NA,32.9,NA,NA,NA,NA,NA,NA,NA,0.5,16.3,7.7,31.3,3.1,40.9,NA,NA,0.7,38.1,19.2,16.3,27.4,20.4,6.9,19.2,NA,18.2,3.6,NA,96.5,NA,0.4,0.2,0,1.2,0.5,NA,0.1,0.1,52.3,0.4,0.2,0.2,0.5,0.1,38.8,3.1,0.9,6.1,6.8,12.3,3,8.2,1.9,1.9,1.1,4.9,16.2,14.1
E14000844,North East Hampshire,ENG,SE,Con,Con,Con,Con,hold,LDem,48.2,34.1,35280,5760,15069,0,1754,0,0,0,0,0,0,0,0,831,0,576,75.1,77.3,72.9,73.3,59.5,25.4,59.5,9.7,25.4,0,3,0,0,0,0,0,0,0,0,1.4,0,1,-6,-7.6,13.3,0,0.4,0,0,-1.8,0,0,0,0,0,0,0,0,Con,Lab,65.5,17.3,12.1,2.6,NA,NA,1.8,NA,NA,NA,NA,NA,0.6,65.9,9.8,10.5,4.4,NA,NA,8.8,0.7,45.9,10.9,21.4,28.3,16.6,6.2,13.3,24.5,5.6,0,12.2,95.5,1.5,0.9,0.2,0.1,0.4,0.7,0.5,0.1,0.2,65.4,0.4,0.7,0.1,0.5,0.2,25.4,0.6,0.2,7.2,6.9,13.6,4,4.3,10.6,4.9,1.4,9.5,9.5,8.3
E14000845,North East Hertfordshire,ENG,EAST,Con,Con,Con,Con,hold,Lab,30.3,32.9,31293,13104,8563,0,2367,0,0,0,0,0,0,0,0,0,0,0,72.7,73.2,70.7,69.8,56.6,23.7,56.6,23.7,15.5,0,4.3,0,0,0,0,0,0,0,0,0,0,0,-2,-4.6,7.8,0,-1,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,58.6,28.3,7.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,18.9,7.6,5.3,NA,NA,12.9,NA,51.4,11.7,20.2,28.2,17.8,5.4,19.3,19.6,6.3,0,18.5,92.6,2,2,0.2,0.2,0.5,1,1.2,0.1,0.3,60,0.4,0.6,0.3,0.6,1.4,28.9,1,0.1,10.9,8.4,16.6,3.8,3.7,4.7,3.9,1.8,9.1,10.2,10
E14000846,North East Somerset,ENG,SW,Con,Con,Con,Con,hold,Lab,18.9,26.2,28360,13631,12422,0,1423,0,0,0,0,0,0,0,0,472,0,0,76.4,75.7,73.7,76,50.4,24.2,50.4,24.2,22.1,0,2.5,0,0,0,0,0,0,0,0,0.8,0,0,-3.2,-10.5,13.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,53.6,34.7,8.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,1.1,49.8,24.8,7.9,5.5,NA,NA,12,NA,52.1,11.8,18.1,28.6,20.2,3.3,20.6,16.8,7,0.1,19,97.6,1,0.3,0.1,0,0.3,0.4,0.3,0.1,0.1,62,0.3,0.1,0.1,0.3,0.1,28.5,1.1,0.2,9.7,9.4,15.3,3.7,4.6,3.9,3.8,1.5,6.7,10.6,12.6
E14000847,North Herefordshire,ENG,WM,Con,Con,Con,Con,hold,LDem,43.1,48.7,32158,6804,7302,0,4769,0,0,0,0,0,0,0,0,0,0,0,72.6,74.1,72,71.5,63,14.3,63,13.3,14.3,0,9.3,0,0,0,0,0,0,0,0,0,0,0,1,-5.6,2.6,0,3.8,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,62,18.9,11.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,1.9,55.6,11.4,12,7,NA,NA,14,NA,58.3,10.6,16.8,30.2,23.4,6.4,21.8,16.5,5.4,0,20.2,98.6,0.6,0.2,0,0,0.1,0.3,0.2,0,0.1,68.9,0.2,0.1,0.1,0.1,0,21.8,7.3,0.2,11.5,9.1,15.8,2.9,4.7,2.1,1.7,1.8,5.8,9.6,12.3
E14000848,North Norfolk,ENG,EAST,LDem,LDem,LDem,Con,gain,LDem,6.7,19,29792,3895,15397,1739,0,0,0,0,0,0,0,0,0,0,0,0,71.9,75.3,71.7,73.2,58.6,30.3,58.6,7.7,30.3,3.4,0,0,0,0,0,0,0,0,0,0,0,0,16.9,-2.2,-18.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,LDem,Con,41.7,9.9,48.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,30.9,10.2,39.1,3,NA,NA,16.9,NA,58.3,10.3,14,29.8,29.4,3.7,27.3,10.3,4.4,0,24.9,98.7,0.6,0.1,0,0.1,0.1,0.2,0.2,0,0.1,65.8,0.3,0,0.1,0.2,0,25.3,3.4,0.4,8.5,8.9,17.3,3.7,8.2,1.7,2.5,1.5,5,9.3,13.6
E14000849,North Shropshire,ENG,WM,Con,Con,Con,Con,hold,Lab,29.4,40.6,35444,12495,5643,0,1790,0,0,0,0,0,0,0,0,1141,0,0,67.9,69,66.6,65.7,62.7,22.1,62.7,22.1,10,0,3.2,0,0,0,0,0,0,0,0,2,0,0,2.2,-9,4.7,0,0.1,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,60.5,31.1,5.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,20.1,6,4.9,NA,NA,17.6,NA,59.5,13.5,18.5,27.9,19.5,5,23.8,12.9,6.4,0,22.6,98.2,0.7,0.2,0.1,0.1,0.3,0.2,0.2,0,0.1,70.8,0.2,0.1,0,0.3,0.1,21.1,4.2,0.2,11.9,8.3,16.2,4.5,5.3,2.5,1.6,1,4.6,9.9,13.3
E14000850,North Somerset,ENG,SW,Con,Con,Con,Con,hold,Lab,27.6,28.3,32801,15265,11051,0,2938,0,0,0,0,0,0,0,0,0,0,0,77.4,77,73.6,75,52.9,24.6,52.9,24.6,17.8,0,4.7,0,0,0,0,0,0,0,0,0,0,0,-1.3,-2,8.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,54.2,26.6,9.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,6.3,53.5,14.3,12.7,6.5,NA,NA,13,NA,48,10.4,18.7,29,21.5,3.9,16.4,19.7,5.4,0,15.8,97.7,1,0.3,0.1,0.1,0.2,0.3,0.2,0.1,0.1,62.5,0.3,0.2,0.1,0.3,0.1,28.8,0.8,0.2,8,7.7,15.3,4.3,3.9,4.6,6.5,1.6,8.1,9.7,11.8
E14000851,North Swindon,ENG,SW,Con,Con,Con,Con,hold,Lab,15.2,29.3,32584,16413,4408,0,1710,0,0,0,0,0,0,0,0,0,0,0,66.9,68.5,64.5,64.2,59.1,29.8,59.1,29.8,8,0,3.1,0,0,0,0,0,0,0,0,0,0,0,5.5,-8.6,4.4,0,1.5,0,0,-2.8,0,0,0,0,0,0,0,0,Con,Lab,53.6,38.4,3.6,1.6,NA,NA,2.8,NA,NA,NA,NA,NA,NA,50.3,27.8,3.3,3.3,NA,NA,15.3,NA,57.4,14.9,23.7,24.4,14.1,6.7,21.4,10.8,5.4,0,21.5,93.2,1.8,1.7,0.4,0.2,0.4,1,1.1,0.1,0.3,58.4,0.4,0.8,0.1,1,0.5,31.7,0.2,0.1,12.2,7.9,18.7,6.4,4.4,4.7,7.1,0.9,5,7.3,8.4
E14000852,North Thanet,ENG,SE,Con,Con,Con,Con,hold,Lab,22.2,35.7,30066,12877,3439,0,1796,0,0,0,0,0,0,0,0,0,0,0,66.2,66.5,66.7,62.4,62.4,26.7,62.4,26.7,7.1,0,3.7,0,0,0,0,0,0,0,0,0,0,0,6.2,-7.3,3.8,0,2,0,0,-4.5,0,0,0,0,0,0,0,0,Con,Lab,56.2,34,3.3,1.7,NA,NA,4.5,NA,NA,NA,NA,NA,0.3,49,17.9,3.5,3.7,NA,NA,25.7,0.3,65,12.7,17.2,26.8,21.9,5.1,28.4,9.2,6.3,0.1,29.4,96.5,1.3,0.5,0.1,0.1,0.3,0.5,0.5,0.1,0.2,63.9,0.3,0.3,0.2,0.6,0.1,26.7,0.8,0,6.6,10.4,16.9,4.9,5.1,2.2,2.9,1.3,4.7,11.3,17.1
E14000853,North Tyneside,ENG,NE,Lab,Lab,Lab,Lab,hold,Con,37.2,2.4,15490,25051,3241,5254,1393,0,0,0,0,0,0,0,0,0,0,0,63.9,65.8,59,59.7,49.7,30.7,30.7,49.7,6.4,10.4,2.8,0,0,0,0,0,0,0,0,0,0,0,3.4,-14.8,3.5,10.4,1.5,0,0,-4,0,0,0,0,0,0,0,0,Lab,Con,27.3,64.5,2.9,1.3,NA,NA,4,NA,NA,NA,NA,NA,NA,19.2,55.9,4.4,3.1,NA,NA,16.3,1.1,59.4,15.3,20.8,27.6,16.4,2.6,26.6,11.6,6.1,0,28.6,96.6,0.9,0.6,0.2,0.2,0.6,0.4,0.5,0.1,0.1,64.3,0.2,0.3,0,0.6,0.2,27.9,0.1,0.4,8.8,7.9,15.2,5,5.4,3.9,3.3,1.2,4.6,8.5,14.1
E14000854,North Warwickshire,ENG,WM,Con,Con,Con,Con,hold,Lab,18,39.1,30249,12293,2069,0,1303,0,0,0,0,0,0,0,0,0,0,0,65.3,65.3,67.5,67.4,65.9,26.8,65.9,26.8,4.5,0,2.8,0,0,0,0,0,0,0,0,0,0,0,9,-12.1,2.3,0,0.8,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,56.9,38.9,2.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,36,2.1,1.9,NA,NA,17.4,0.3,67.8,13.4,19.9,28,18.2,3.3,28.8,9.4,5.6,0,26.8,94.9,1,2.4,0.1,0,0.2,0.5,0.6,0,0.3,67.4,0.2,0.5,0,0.4,2.1,22.7,0.7,0.4,13.8,8.2,17.9,8.6,5,2.5,3.1,1.1,4.1,8.6,10.6
E14000855,North West Cambridgeshire,ENG,EAST,Con,Con,Con,Con,hold,Lab,28.1,40.3,40307,14324,6881,0,3021,0,0,0,0,0,0,0,0,0,0,0,68,68.6,66.6,65.6,62.5,22.2,62.5,22.2,10.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,3.9,-8.3,5.7,0,2.7,0,0,-3.9,0,0,0,0,0,0,0,0,Con,Lab,58.6,30.5,5,2,NA,NA,3.9,NA,NA,NA,NA,NA,NA,52.5,17.9,5.7,3.5,NA,NA,20.1,0.3,57,14.8,21.7,26.5,14.4,10.4,20,13.9,5.6,0,20,93.7,1.8,1.1,0.5,0,0.4,0.7,1.5,0.1,0.3,62.3,0.2,0.7,0.1,1.3,0.3,27.9,1.3,0.1,10.9,7.2,16.3,4.5,4.1,4.4,4.8,1.4,6.1,8.5,11
E14000856,North West Durham,ENG,NE,Lab,Lab,Lab,Con,gain,Lab,18.3,24.7,19990,18846,2831,3193,1173,0,0,0,0,0,0,0,0,1630,0,0,66,66.6,61.3,62,41.9,39.5,41.9,39.5,5.9,6.7,2.5,0,0,0,0,0,0,0,0,3.4,0,0,7.4,-13.3,-1.2,6.7,1.4,0,0,-4.5,0,0,0,0,0,0,0,0,Lab,Con,34.5,52.8,7.1,1.1,NA,NA,4.5,NA,NA,NA,NA,NA,NA,23.4,46.9,9.1,3.7,NA,NA,17,NA,55,13.1,19.7,28.7,18.6,2.9,25.9,12,5.6,0.1,27.4,98.9,0.5,0.1,0,0,0.1,0.2,0.1,0,0,73.9,0.1,0.1,0,0.2,0.1,19.1,1.3,0.6,13.2,8.7,14.1,4.4,5,1.9,1.9,1.3,4.3,9.9,15.3
E14000857,North West Hampshire,ENG,SE,Con,Con,Con,Con,hold,LDem,38.6,44.7,36591,9327,10283,0,2717,0,0,0,0,0,0,0,0,0,0,0,70.9,72.2,69.7,70.1,62.1,17.5,62.1,15.8,17.5,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,-7.7,7.8,0,2.3,0,0,-2.5,0,0,0,0,0,0,0,0,Con,Lab,62.1,23.5,9.7,2.3,NA,NA,2.5,NA,NA,NA,NA,NA,NA,58.1,13.3,9.3,4.6,NA,NA,14.7,NA,54.5,11.9,20,28.9,17.3,7.1,18.9,15.7,5.3,0,16.7,96.8,1.3,0.4,0.1,0.1,0.3,0.5,0.4,0.1,0.2,65.2,0.2,0.3,0.1,0.4,0.1,26.1,1.5,0.1,11.7,7.8,16,3.7,3.8,6.3,5.8,1.6,6.4,8.5,8.7
E14000858,North West Leicestershire,ENG,EM,Con,Con,Con,Con,hold,Lab,24.8,37.9,33811,13411,3614,0,2478,0,0,0,0,0,0,0,0,367,140,0,68.2,71,71.4,73,62.8,24.9,62.8,24.9,6.7,0,4.6,0,0,0,0,0,0,0,0,0.7,0.3,0,4.6,-8.5,0.3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,58.2,33.4,6.4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,27.4,3.9,2.3,NA,NA,16.9,NA,60.7,12.5,20.5,28.3,17.3,3.7,26,13.1,6.1,0.2,22.9,97.6,0.9,0.6,0,0,0.2,0.3,0.2,0,0.1,64.9,0.2,0.4,0,0.2,0.1,27.5,0.9,0.9,14.6,8.9,17.4,7.8,4.7,2.5,1.9,1,5.4,9.9,9.7
E14000859,North West Norfolk,ENG,EAST,Con,Con,Con,Con,hold,Lab,28.2,42.7,30627,10705,3625,0,1645,0,0,0,0,0,0,0,0,0,0,0,64.7,67.7,65.4,65.3,65.7,23,65.7,23,7.8,0,3.5,0,0,0,0,0,0,0,0,0,0,0,5.5,-9,4.9,0,1.8,0,0,-3.2,0,0,0,0,0,0,0,0,Con,Lab,60.2,32,2.9,1.7,NA,NA,3.2,NA,NA,NA,NA,NA,NA,52.2,22.8,3.5,3.8,NA,NA,17.8,NA,66.1,13,17,27.6,23.4,10.4,29.2,8.9,5.3,0,27.1,96.9,0.9,0.6,0.1,0,0.3,0.5,0.4,0.1,0.1,66.2,0.3,0.3,0.1,0.4,0,24.9,2.7,0.2,13.5,9.2,18.1,3.8,6.5,1.3,2.1,1.4,3.8,8.4,14.6
