"","ONS.ID","Constituency","Nation","Region","2010.winner.winner","2015.winner.winner","2017.winner.winner","2019.winner.winner","Result.","Runner.up","Majority.2017","Majority.simple","X","Con.2019","Lab.2019","LDem.2019","Brex.2019","Grn.2019","SNP.2019","PC.2019","UKIP.2019","DUP.2019","SF.2019","SDLP.2019","UUP.2019","Alli.2019","Ind.2019","Oth...Ind","Oth...Ind.1","X.1","Turnout.2019","Turnout.2017","Turnout.2015","Turnout.2010","X.2","Winner.pct.2019","Runner.up.pct.2019","X.3","Con.pct.2019.pct.2019","Lab.pct.2019.pct.2019","LDem.pct.2019.pct.2019","Brex.pct.2019.pct.2019","Grn.pct.2019.pct.2019","SNP.pct.2019.pct.2019","PC.pct.2019.pct.2019","UKIP.pct.2019.pct.2019","DUP.pct.2019.pct.2019","SF.pct.2019.pct.2019","SDLP.pct.2019.pct.2019","UUP.pct.2019.pct.2019","Alli.pct.2019.pct.2019","Ind.pct.2019","Oth...Ind.2","Oth...Ind.3","X.4","Con.pct.change.29.pct.change.2019","Lab.pct.change.29.pct.change.2019","LDem.pct.change.29.pct.change.2019","Brex.pct.change.29.pct.change.2019","Grn.pct.change.29.pct.change.2019","SNP.pct.change.29.pct.change.2019","PC.pct.change.29.pct.change.2019","UKIP.pct.change.29.pct.change.2019","DUP.pct.change.29.pct.change.2019","SF.pct.change.29.pct.change.2019","SDLP.pct.change.29.pct.change.2019","UUP.pct.change.29.pct.change.2019","Alli.pct.change.29.pct.change.2019","Ind.pct.change.2019","Oth...Ind.4","Oth...Ind.5","X.5","1st.place.2017","2nd.place.2017","Con.2017","Lab.2017","LDem.2017","Grn.2017","SNP.2017","PC.2017","UKIP.2017","DUP.2017","SF.2017","SDLP.2017","UUP.2017","Alli.2017","Oth.2017","Con.2015","Lab.2015","LDem.2015","Grn.2015","SNP.2015","PC.2015","UKIP.2015","Oth.2015","leave.vote.pct.2016","pct.18.29","pct.30.44 ","pct.45.64 ","pct.65plus ","born.in.EU.pct ","no.qualifications.pct ","with.degree.pct ","fulltime.students.pct ","student.households.pct ","pct.hhs.2plus.deprivational.indicators ","White.pct ","Mixed.pct ","Indian.pct ","Pakistani.pct ","Bangladeshi.pct ","Chinese.pct ","Other Asian.pct ","Black.pct ","Arab.pct ","Other.pct ","Christian.pct ","Buddhist.pct ","Hindu.pct ","Jewish.pct ","Muslim.pct ","Sikh.pct ","No.religion.pct ","pct.agriculture ","pct.mining ","pct.manufacturing","pct.construction ","pct.wholesale ","pct.transport ","pct.accommodation ","pct.communication ","pct.finance ","pct.real.estate ","pct.professionals ","pct.education ","pct.social work"
"322","E14000779","Leeds North East","ENG","YH","Lab","Lab","Lab","Lab","hold","Con",32.1,21.8,NA,"11,935","29,024","5,665","1,769","1,931","","","","","","","","","","176","",NA,"71.6",75.6,69.9,70,NA,57.5,23.6,NA,23.6,57.5,11.2,3.5,3.8,0,0,0,0,0,0,0,0,0,0.3,0,NA,-7.4,-5.6,7.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",31,63.1,3.7,1.3,NA,NA,0,NA,NA,NA,NA,NA,0.9,32.9,47.9,5.3,5.3,NA,NA,7.7,0.9,37.3,16.1,22.9,24.1,15.2,7.2,18,30.8,8.7,0.2,22,70.3,4.3,5.7,6.6,0.9,1.1,2.1,7.1,0.6,1.3,47.4,0.5,2.1,5.3,9.7,4.1,23.4,0.1,0.1,5.2,4.9,12.9,3.2,4.8,4.5,5.5,1.8,9,13.9,18
"323","E14000780","Leeds North West","ENG","YH","LDem","LDem","Lab","Lab","hold","Con",9.1,26.2,NA,"13,222","23,971","9,397","1,304","1,389","","","","","","","","","","","",NA,"72.8",67.9,70,66.5,NA,48.6,26.8,NA,26.8,48.6,19.1,2.6,2.8,0,0,0,0,0,0,0,0,0,0,0,NA,7.1,4.5,-15.9,2.6,1.5,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","LD",19.7,44.1,35,1.3,NA,NA,0,NA,NA,NA,NA,NA,NA,18.6,30.1,36.8,7,NA,NA,6.9,0.6,35.4,32.1,16,21.7,14.9,4.6,14.1,24.6,28.6,6.8,18.8,90.5,2.4,1.9,1.5,0.1,0.6,0.8,1,0.8,0.5,54.3,0.4,1,0.5,3.2,0.7,32.5,0.3,0.1,5.8,5.7,15.2,2.8,8.9,3.9,5,1.6,8.2,13.8,13.1
"324","E14000781","Leeds West","ENG","YH","Lab","Lab","Lab","Lab","hold","Con",37.8,12.2,NA,"11,622","22,186","1,787","2,685","1,274","","","","","","","","","","","727",NA,"59.5",62.1,59.2,57.5,NA,55.1,28.9,NA,28.9,55.1,4.4,6.7,3.2,0,0,0,0,0,0,0,0,0,0,1.8,NA,2.7,-8.9,2.3,6.7,0.8,0,0,-4.3,0,0,0,0,0,0,0,0,NA,"Lab","Con",26.2,64,2.1,2.4,NA,NA,4.3,NA,NA,NA,NA,NA,1,20.1,48,3.9,8.4,NA,NA,18.5,1.1,55,22.9,22,21.9,12.9,7.2,27.3,15.9,10.5,1,30.8,89.1,2.7,1.5,2.1,0.1,0.5,0.8,2.4,0.4,0.4,53,0.4,0.7,0.1,3.7,0.7,34.2,0.1,0,9.4,7.3,16.7,5.6,6.3,3.1,5.6,1.1,5.7,9.7,12.5
"325","E14000782","Leicester East","ENG","EM","Lab","Lab","Lab","Lab","hold","Con",42.8,45.2,NA,"19,071","25,090","2,800","1,243","888","","","","","","","","","329","","",NA,"63",67.4,63.7,65.8,NA,50.8,38.6,NA,38.6,50.8,5.7,2.5,1.8,0,0,0,0,0,0,0,0,0.7,0,0,NA,14.4,-16.2,3.1,2.5,-0.2,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",24.2,67,2.6,2,NA,NA,0,NA,NA,NA,NA,NA,4.2,23,61.1,2.6,3.1,NA,NA,8.9,1.4,53.2,17.8,20.5,23.9,13,6.9,32.3,12.8,10.5,0.3,37,31.4,3.1,48.6,3,0.7,0.3,5.5,4.6,0.9,1.9,24.2,0.2,31.8,0,20,7.2,11.4,0.1,0.1,19.7,4.6,20,5.1,4.9,2.2,3.3,1,3.3,8,12.9
"326","E14000783","Leicester South","ENG","EM","Lab","Lab","Lab","Lab","hold","Con",52,12.1,NA,"10,931","33,606","2,754","1,187","1,669","","","","","","","","","","","",NA,"64.6",66.9,62.5,61.1,NA,67,21.8,NA,21.8,67,5.5,2.4,3.3,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,-6.6,3,2.4,1,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",21.6,73.6,2.5,2.3,NA,NA,0,NA,NA,NA,NA,NA,NA,21,59.8,4.6,5.5,NA,NA,8.3,0.8,42.6,28.8,19.7,19,10.3,10,24.6,19.5,24.8,4.9,31,49.2,3.4,25.2,3.5,2.3,2.5,4,7,1.4,1.6,30.5,0.5,7.3,0.2,27.8,3.6,23.8,0.1,0,12.5,4.4,18,4.7,6.7,2.4,2.9,1,4.4,13.6,13.1
"327","E14000784","Leicester West","ENG","EM","Lab","Lab","Lab","Lab","hold","Con",29.4,4.2,NA,"13,079","17,291","1,808","1,620","977","","","","","","","","","","","",NA,"53.6",57.9,54.6,55.2,NA,49.7,37.6,NA,37.6,49.7,5.2,4.7,2.8,0,0,0,0,0,0,0,0,0,0,0,NA,6.2,-11.1,3.1,4.7,1.2,0,0,-3.7,0,0,0,0,0,0,0,0,NA,"Lab","Con",31.4,60.8,2.1,1.6,NA,NA,3.7,NA,NA,NA,NA,NA,0.3,25.6,46.5,4.4,5.4,NA,NA,17.2,0.8,51.7,22.8,21.9,20.7,10.6,14.1,29.3,13.7,12.8,1.7,32.1,72.3,4.1,10.4,0.7,0.2,0.9,2.4,7.2,0.7,1.2,43.3,0.4,6.7,0.1,6.5,2.4,33.9,0.1,0.1,12.8,6.5,18.8,6.6,6.4,2,2.5,1,3.4,8.7,14.4
"328","E14000785","Leigh","ENG","NW","Lab","Lab","Lab","Con","gain","Lab",20.4,38,NA,"21,266","19,301","2,252","3,161","","","","448","","","","","","551","","",NA,"60.7",61.5,59.4,58.1,NA,45.3,41.1,NA,45.3,41.1,4.8,6.7,0,0,0,1,0,0,0,0,0,1.2,0,0,NA,9.5,-15.1,2.8,6.7,0,0,0,-4.9,0,0,0,0,0,0,0,0,NA,"Lab","Con",35.8,56.2,2,NA,NA,NA,5.9,NA,NA,NA,NA,NA,NA,22.6,53.9,2.5,NA,NA,NA,19.7,1.2,63.5,14.7,21.2,26.9,15.6,3,25.8,9.8,6,0,28.1,96.8,1,0.4,0.3,0.1,0.4,0.3,0.6,0.1,0.1,75.2,0.3,0.3,0,0.8,0,17.5,0.2,0.1,10.5,10.4,18,5.5,4.6,2.5,3.1,1.2,5,8,13.3
"329","E14000786","Lewes","ENG","SE","LDem","Con","Con","Con","hold","LDem",10.2,4.5,NA,"26,268","3,206","23,811","","1,453","","","","","","","","","113","","",NA,"76.7",76.4,72.7,72.9,NA,47.9,43.4,NA,47.9,5.8,43.4,0,2.6,0,0,0,0,0,0,0,0,0.2,0,0,NA,-1.6,-5.4,4.1,0,2.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","LD",49.5,11.2,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,9.9,35.9,5.5,NA,NA,10.7,NA,47,11,16.8,28.7,24.2,5.2,20.9,19,6,0,20.9,97,1.2,0.3,0.1,0.1,0.3,0.4,0.3,0.1,0.1,57.5,0.5,0.2,0.3,0.4,0,32.1,1.1,0,6.1,8.3,14.4,4.5,5.2,3.5,4,1.7,7.2,12.1,13.6
"330","E14000787","Lewisham East","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",44.9,41.3,NA,"9,653","26,661","5,039","1,234","1,706","","","","","","","","","152","43","327",NA,"66",69.3,58.5,63.3,NA,59.5,21.5,NA,21.5,59.5,11.2,2.8,3.8,0,0,0,0,0,0,0,0,0.3,0.1,0.7,NA,-1.5,-8.4,6.8,2.8,2.1,0,0,-1.7,0,0,0,0,0,0,0,0,NA,"Lab","Con",23,67.9,4.4,1.7,NA,NA,1.7,NA,NA,NA,NA,NA,1.2,22.3,55.7,5.7,5.7,NA,NA,9.1,1.6,35.4,16.4,25.3,22.4,11.2,14,20.1,25.6,10,0.3,27.8,55.7,7,1.6,0.5,0.5,1.4,4.7,25.8,0.4,2.3,56,0.8,3.2,0.2,6.1,0.2,24.3,0,0.1,2.2,6.5,12.2,4.6,6,5.5,7.1,2.1,8.7,11.5,13.6
"331","E14000788","Lewisham West and Penge","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",43.6,59.4,NA,"10,317","31,860","6,260","1,060","2,390","","","","","","","","","","","213",NA,"69.8",73,66.6,65.2,NA,61.2,19.8,NA,19.8,61.2,12,2,4.6,0,0,0,0,0,0,0,0,0,0,0.4,NA,-3.2,-5.4,5.8,2,2.4,0,0,-1.3,0,0,0,0,0,0,0,0,NA,"Lab","Con",23,66.6,6.2,2.2,NA,NA,1.3,NA,NA,NA,NA,NA,0.7,24.2,50.6,7.7,8.5,NA,NA,7.8,1.2,34.5,16,28,22.6,10.2,14.9,17.5,28.6,8.7,0.1,25.8,62,7.3,1.6,0.5,0.6,1.1,2.8,22.5,0.4,1.3,54,0.8,1.5,0.2,5.3,0.2,28.6,0,0.1,2.5,6.3,11.3,4.1,5.1,6.7,6.5,2.2,9.6,11.5,13
"332","E14000789","Lewisham, Deptford","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",63.3,46.7,NA,"6,303","39,216","5,774","789","3,085","","","","","","","","","130","71","",NA,"68.7",70.2,64.6,61.5,NA,70.8,11.4,NA,11.4,70.8,10.4,1.4,5.6,0,0,0,0,0,0,0,0,0.2,0.1,0,NA,-2.3,-6.2,5.1,1.4,2.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",13.7,77,5.3,3,NA,NA,0,NA,NA,NA,NA,NA,1,14.9,60.2,5.3,12.5,NA,NA,4.2,2.9,24.7,24,28.8,18.7,7.3,19.2,15.3,34.3,14.4,1.2,27.5,49.9,7.5,1.8,0.7,0.5,3.5,4.4,28.9,0.7,2.2,49.2,2,2,0.2,7.3,0.2,29.6,0,0.1,2,4.5,10.8,3.7,9,7.5,5.9,1.6,10.1,11.4,11.7
"333","E14000790","Leyton and Wanstead","ENG","LDN","Lab","Lab","Lab","Lab","hold","Con",49,6.9,NA,"8,028","28,836","4,666","785","1,805","","","","","","","","","427","","",NA,"68.7",70.9,62.9,63.2,NA,64.7,18,NA,18,64.7,10.5,1.8,4.1,0,0,0,0,0,0,0,0,1,0,0,NA,-2.8,-5.1,4.1,1.8,1.2,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",20.8,69.8,6.4,2.9,NA,NA,0,NA,NA,NA,NA,NA,NA,22,58.6,5.7,7.3,NA,NA,5.8,0.7,35,22.9,25.8,19.9,9.5,28,17.5,27.9,12.9,1,28.4,49.2,5.2,5.9,10.3,3,1.4,4.1,17.1,1.5,2.4,46.3,0.8,2.7,0.9,22.6,1.1,17.6,0,0,2.9,8.9,12.4,4.9,8.6,5.3,5.8,1.9,7.9,11.2,11.9
"334","E14000791","Lichfield","ENG","WM","Con","Con","Con","Con","hold","Lab",34.8,43.8,NA,"34,844","11,206","5,632","","1,743","","","","","","","","","568","","",NA,"70.3",71.9,61.8,71,NA,64.5,20.8,NA,64.5,20.8,10.4,0,3.2,0,0,0,0,0,0,0,0,1.1,0,0,NA,0.9,-8,5.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",63.6,28.8,5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2,19.8,5.2,3.8,NA,NA,15.7,0.2,57.6,11.6,19.5,28.5,20.1,3.3,22,16.6,5.8,0,21,97.5,1,0.5,0.1,0.1,0.2,0.2,0.4,0,0.1,69.5,0.2,0.2,0.1,0.4,0.3,22.8,1.3,0.1,11.8,8.7,16.8,4.5,4.8,3,3,1.3,6.2,10.8,11.7
"335","E14000792","Lincoln","ENG","EM","Con","Con","Lab","Con","gain","Lab",3.2,19.5,NA,"24,267","20,753","2,422","1,079","1,195","","","","","","","","","609","","304",NA,"67.7",66.6,63.2,62.2,NA,47.9,41,NA,47.9,41,4.8,2.1,2.4,0,0,0,0,0,0,0,0,1.2,0,0.6,NA,3.2,-6.9,2.2,2.1,1.2,0,0,-2.6,0,0,0,0,0,0,0,0,NA,"Lab","Con",44.7,47.9,2.6,1.2,NA,NA,2.6,NA,NA,NA,NA,NA,0.9,42.6,39.6,4.3,NA,NA,NA,12.2,1.3,57.3,24,19.3,22.9,14.9,11,21.5,12.3,14.4,1.6,25,95.8,1.2,0.5,0.1,0.1,0.4,0.6,0.8,0.2,0.2,59.2,0.3,0.3,0.1,0.9,0.1,31.6,0.8,0.1,10.5,7.7,18.6,4,6.7,2.4,1.2,0.9,3.6,8.8,14.2
"336","S14000043","Linlithgow and East Falkirk","SCO","SCO","Lab","SNP","SNP","SNP","hold","Con",5.2,70.2,NA,"14,285","10,517","4,393","1,257","1,184","25,551","","","","","","","","588","","",NA,"66.4",65.1,70.8,63.6,NA,44.2,24.7,NA,24.7,18.2,7.6,2.2,2,44.2,0,0,0,0,0,0,0,1,0,0,NA,-4.4,-12.9,4.2,2.2,2,7.9,0,0,0,0,0,0,0,0,0,0,NA,"SNP","Lab",29.1,31.1,3.4,NA,36.3,NA,0,NA,NA,NA,NA,NA,NA,12,31,2,NA,52,NA,2.7,0.2,41.6,14.4,21.4,27,15.8,4.9,27.3,NA,5.6,0,NA,98.5,NA,0.2,0.5,0,0.1,0.2,NA,0.1,0.1,53.3,0.1,0.1,0,0.6,0,39.3,1.2,0.5,11.5,8.6,16.5,5.6,4.2,3.5,6.3,0.9,4.2,6.5,11.7
"337","E14000793","Liverpool, Riverside","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",74.8,62.4,NA,"4,127","41,170","2,696","1,779","3,017","","","","","","","","","","","",NA,"65.7",62.9,62.4,52,NA,78,7.8,NA,7.8,78,5.1,3.4,5.7,0,0,0,0,0,0,0,0,0,0,0,NA,-1.9,-6.5,2.6,3.4,2.4,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",9.7,84.5,2.5,3.3,NA,NA,0,NA,NA,NA,NA,NA,NA,9.6,67.4,3.9,12.1,NA,NA,5.7,1.3,26.9,38.9,19.5,18,10.1,7.8,21.4,24,30.9,4.7,31.3,79.7,4.2,1.5,0.8,0.4,3.6,1.3,4.7,2.7,1.1,57.3,0.8,0.9,0.5,7.2,0.2,25.9,0.1,0.1,4.7,4,14.6,4,10.8,3.9,3.2,1.7,6.9,12.9,15.2
"338","E14000794","Liverpool, Walton","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",77.1,74.8,NA,"4,018","34,538","756","","814","","","","","","","","","","","660",NA,"65.1",67.3,61.1,54.8,NA,84.7,9.9,NA,9.9,84.7,1.9,0,2,0,0,0,0,0,0,0,0,0,0,1.6,NA,1.3,-1,0.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",8.6,85.7,1.5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,2.9,4.7,81.3,2.3,2.5,NA,NA,9,0.2,53.8,18.2,20.5,25.5,14.6,3.3,36.5,7.2,8.2,0.2,42.4,95.1,1.2,0.7,0.1,0,0.6,0.4,1.1,0.4,0.3,78.3,0.2,0.2,0.1,1,0.1,14,0.1,0.1,7.1,8.1,16.1,6.5,6.3,1.9,4,1.3,3.3,7.4,17.1
"339","E14000795","Liverpool, Wavertree","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",67.6,68.2,NA,"4,225","31,310","4,055","1,921","1,365","","","","","","","","","","","501",NA,"68.4",69.9,66.4,60.6,NA,72.2,9.7,NA,9.7,72.2,9.3,4.4,3.1,0,0,0,0,0,0,0,0,0,0,1.2,NA,-2.3,-7.4,2.8,4.4,1.7,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",12,79.6,6.5,1.4,NA,NA,0,NA,NA,NA,NA,NA,0.5,10,69.3,6,5.2,NA,NA,8.2,1.2,35.8,22.5,20.1,24.1,13.8,6.6,25.5,18.6,14.9,2.2,33.4,84.7,3.4,1.3,0.7,0.5,1.8,0.9,4.3,1.7,0.8,68.3,0.5,0.6,1,4.7,0.2,18,0.1,0,5.4,6.1,14.6,4.9,7.7,2.9,3.8,1.7,5.1,12.5,17.4
"340","E14000796","Liverpool, West Derby","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",72.8,12.2,NA,"4,133","34,117","1,296","2,012","605","","","","","","","","","","","1,826",NA,"67",69.3,64.2,56.7,NA,77.6,9.4,NA,9.4,77.6,2.9,4.6,1.4,0,0,0,0,0,0,0,0,0,0,4.2,NA,-0.5,-5.1,1.7,4.6,0.7,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",9.9,82.7,1.2,0.7,NA,NA,0,NA,NA,NA,NA,NA,5.4,6.6,75.2,2.3,2.4,NA,NA,8.5,5,50.3,16.4,19.9,26.1,15,3.7,32.8,9.3,8.6,0.1,38,94.1,1.3,0.9,0.1,0.1,1,0.5,1.4,0.4,0.2,79.6,0.2,0.2,0.1,1,0,13,0.1,0.1,6.9,8.3,15,6.5,5.7,2.3,4,1.7,3.6,9.3,18.3
"341","S14000044","Livingston","SCO","SCO","Lab","SNP","SNP","SNP","hold","Con",7.4,24.6,NA,"12,182","11,915","3,457","","1,421","25,617","","","","","","","","","","",NA,"66.3",64.7,69.9,63.1,NA,46.9,22.3,NA,22.3,21.8,6.3,0,2.6,46.9,0,0,0,0,0,0,0,0,0,0,NA,-2.1,-10.9,3.4,0,2.6,6.8,0,0,0,0,0,0,0,0,0,0,NA,"SNP","Lab",24.4,32.7,2.9,NA,40.1,NA,NA,NA,NA,NA,NA,NA,NA,10.3,27.6,2.1,NA,56.9,NA,3.1,NA,43.8,14.7,22.1,27.1,12.8,6.7,26.5,NA,6.5,0,NA,97,NA,0.5,1,0,0.4,0.2,NA,0.1,0.1,50.5,0.2,0.3,0,1.2,0.1,41.5,0.8,0.3,11.1,7.4,17.6,6.2,4.4,5,6.8,0.8,3.8,6,11.9
"342","W07000045","Llanelli","WAL","WAL","Lab","Lab","Lab","Lab","hold","Con",29.8,21.2,NA,"11,455","16,125","","3,605","","","7,048","","","","","","","","","",NA,"63.2",67.9,65,67.3,NA,42.2,30,NA,30,42.2,0,9.4,0,0,18.4,0,0,0,0,0,0,0,0,0,NA,6.3,-11.3,-1.4,9.4,0,0,0.2,-3.3,0,0,0,0,0,0,0,0,NA,"Lab","Con",23.7,53.5,1.4,NA,NA,18.2,3.3,NA,NA,NA,NA,NA,NA,14.3,41.3,1.9,1.8,NA,23,16.3,1.4,55.5,14,18.1,27,19.4,5.4,28.2,10.7,6.4,0,32.9,98,0.6,0.3,0.1,0.1,0.2,0.5,0.1,0.1,0.1,59.9,0.2,0.2,0,0.4,0.1,31.2,1.1,0.2,10.7,8.1,17.7,4.1,5.2,1.4,2.3,1.1,3.2,10.1,16
"343","E14000797","Loughborough","ENG","EM","Con","Con","Con","Con","hold","Lab",7.9,13.1,NA,"27,954","20,785","4,153","","1,504","","","","","","","","","235","","",NA,"68.5",68,71.6,68.2,NA,51.2,38,NA,51.2,38,7.6,0,2.8,0,0,0,0,0,0,0,0,0.4,0,0,NA,1.3,-4,4,0,1,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",49.9,42,3.6,1.8,NA,NA,2.7,NA,NA,NA,NA,NA,NA,49.5,31.9,4.1,3.5,NA,NA,11,NA,49.7,24.4,18.4,23.8,14.8,6.2,18.8,18.9,20.8,3.2,20.1,87,1.6,4.4,0.3,2,1.8,1.2,1,0.4,0.3,54.1,0.4,3.6,0.1,3.4,0.4,31,0.6,0.4,13.2,6.8,16.9,4.2,6,2.7,2.1,1,6.1,15.7,9.6
"344","E14000798","Louth and Horncastle","ENG","EM","Con","Con","Con","Con","hold","Lab",37.2,55.2,NA,"38,021","9,153","4,114","","","","","","","","","","","","","1,044",NA,"65.7",66.8,67.8,65,NA,72.7,17.5,NA,72.7,17.5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,8.8,-9.2,4.1,0,0,0,0,-4.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",63.9,26.7,3.8,NA,NA,NA,4.7,NA,NA,NA,NA,NA,0.9,51.2,18,4.5,3.1,NA,NA,21.4,1.8,69.4,10.9,15.1,30.1,26.4,3,30.6,8.6,5,0,28.3,98.7,0.6,0.2,0,0,0.1,0.1,0.2,0,0,68.6,0.2,0.1,0,0.2,0,22.9,4.6,0.3,9.9,8.2,16.5,4.3,7,1.4,1.1,1.3,4.1,10.1,13.6
"345","E14000799","Ludlow","ENG","WM","Con","Con","Con","Con","hold","LDem",38.6,47.1,NA,"32,185","7,591","8,537","","1,912","","","","","","","","","","","",NA,"72.3",73.4,72.4,73.1,NA,64.1,17,NA,64.1,15.1,17,0,3.8,0,0,0,0,0,0,0,0,0,0,0,NA,1.2,-9.2,6.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",62.9,24.3,10.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.3,12.3,13.5,5.1,NA,NA,14.9,NA,58.6,10.6,16.5,30.6,23.9,3.1,23.6,15.9,5,0,21.4,98.7,0.6,0.1,0.1,0,0.2,0.2,0.1,0,0.1,69.8,0.3,0.1,0.1,0.2,0.1,21.3,5.7,0.2,12.2,9.2,15.7,3.1,5.9,2.5,2.1,1.7,5.6,9.9,11.4
"346","E14000800","Luton North","ENG","EAST","Lab","Lab","Lab","Lab","hold","Con",30.8,20.8,NA,"14,249","23,496","3,063","1,250","771","","","","","","","","","646","149","",NA,"62.5",69.8,64,66.1,NA,53.9,32.7,NA,32.7,53.9,7,2.9,1.8,0,0,0,0,0,0,0,0,1.5,0.3,0,NA,-0.3,-9.9,5.3,2.9,0.4,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",33,63.8,1.7,1.4,NA,NA,0,NA,NA,NA,NA,NA,NA,29.9,52.2,3.1,2.3,NA,NA,12.5,NA,58.2,16.1,21.1,22.2,13.8,11.1,24.4,13,9.7,0.2,26.5,54.9,4.4,5.8,14.1,5.2,0.5,3.1,10.8,0.5,0.5,49.4,0.3,3.9,0.2,22.4,1.3,16,0.1,0,9.2,8.7,16.7,9.1,5.1,3.2,2.8,1.5,4.7,10.5,13
"347","E14000801","Luton South","ENG","EAST","Lab","Lab","Lab","Lab","hold","Con",30.1,10.7,NA,"13,031","21,787","","1,601","995","","","","","","","","","3,893","489","268",NA,"60.7",68.7,62.8,70.4,NA,51.8,31,NA,31,51.8,0,3.8,2.4,0,0,0,0,0,0,0,0,9.3,1.2,0.6,NA,-1.3,-10.6,-2.3,3.8,1.4,0,0,-1.7,0,0,0,0,0,0,0,0,NA,"Lab","Con",32.3,62.4,2.3,1,NA,NA,1.7,NA,NA,NA,NA,NA,0.3,30.7,44.2,7.5,2.9,NA,NA,12.1,2.5,55.4,23.1,21.9,20.2,10.4,19.7,22.9,15.4,14.7,2,29.8,56.7,3.6,4.4,14,7.7,0.9,2.6,8.4,1,0.7,46.6,0.4,2.7,0.1,25.3,1,17.5,0.2,0,9.2,7.8,18.5,10.6,7,3.5,2.5,1.4,4.8,9.6,8.8
"348","E14000802","Macclesfield","ENG","NW","Con","Con","Con","Con","hold","Lab",15.9,19.9,NA,"28,292","17,581","5,684","","2,310","","","","","","","","","","","",NA,"70.7",72.2,69.3,68.2,NA,52.5,32.6,NA,52.5,32.6,10.6,0,4.3,0,0,0,0,0,0,0,0,0,0,0,NA,-0.2,-4.2,4.4,0,2.1,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",52.7,36.8,6.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,2.1,52.5,22.7,7.7,4.8,NA,NA,12.2,NA,48.2,11.7,19.3,29.5,19.8,3.7,18.2,21.6,6,0,18,96.8,0.9,0.8,0.2,0.1,0.3,0.4,0.3,0.1,0.1,67.6,0.3,0.6,0.1,0.4,0,23.8,1,0.1,11.9,6.4,14.9,3.7,4.7,4.3,4.3,1.7,10.1,9.1,13.6
"349","E14000803","Maidenhead","ENG","SE","Con","Con","Con","Con","hold","LDem",45.5,33.4,NA,"32,620","7,882","13,774","","2,216","","","","","","","","","","","",NA,"73.7",76.6,71.8,73.8,NA,57.7,24.4,NA,57.7,14,24.4,0,3.9,0,0,0,0,0,0,0,0,0,0,0,NA,-7.1,-5.3,13.2,0,2.3,0,0,-1.5,0,0,0,0,0,0,0,0,NA,"Con","Lab",64.8,19.3,11.2,1.6,NA,NA,1.5,NA,NA,NA,NA,NA,1.6,65.8,11.9,9.9,3.6,NA,NA,8.4,0.4,45.4,11.9,21.8,26.8,17.3,9.6,15.2,27.5,5.8,0,14.3,87,2,3.7,3.6,0.2,0.6,1.3,0.9,0.2,0.5,61.3,0.5,1.8,0.3,4.4,1.7,22.5,0.5,0.2,7.7,6.2,14.4,4.6,4.6,11.7,3.8,1.7,11,10,7.8
